post_id,platform,post_type,post_time,likes,comments,shares,post_day,sentiment_score
4808,Twitter,carousel,05/06/2023 10:54,3446,319,444,Sunday,neutral
4809,Instagram,video,03/08/2023 22:03,3346,320,781,Monday,neutral
4810,LinkedIn,image,09/25/2023 19:47,1714,485,265,Friday,negative
4811,LinkedIn,text,01/12/2023 09:53,4965,567,50,Thursday,negative
4812,Twitter,text,04/28/2023 04:15,3445,338,696,Tuesday,positive
4813,Facebook,image,11/20/2023 20:42,697,225,446,Friday,neutral
4814,Facebook,poll,02/27/2023 07:54,644,405,21,Sunday,positive
4815,Facebook,image,07/19/2023 09:06,907,131,985,Monday,negative
4816,LinkedIn,video,04/11/2023 18:55,3552,289,852,Tuesday,negative
4817,Twitter,carousel,06/08/2023 14:46,3158,991,171,Tuesday,negative
4818,Facebook,poll,06/05/2023 04:30,2877,308,422,Sunday,positive
4819,Facebook,image,07/03/2023 09:59,4200,661,695,Monday,neutral
4820,Instagram,poll,04/07/2023 14:48,436,849,641,Wednesday,positive
4821,Twitter,carousel,02/24/2023 23:38,3862,732,231,Thursday,neutral
4822,Instagram,poll,06/23/2023 03:06,3638,194,323,Thursday,positive
4823,Twitter,video,06/13/2023 21:32,3964,16,204,Wednesday,positive
4824,Instagram,video,03/07/2023 20:31,2731,150,47,Wednesday,positive
4825,Instagram,video,11/16/2023 22:04,518,827,849,Wednesday,positive
4826,LinkedIn,video,07/22/2023 22:03,180,152,294,Friday,negative
4827,Twitter,image,09/29/2023 21:50,1896,473,315,Sunday,neutral
4828,Twitter,video,06/08/2023 08:02,637,403,709,Thursday,positive
4829,LinkedIn,video,12/02/2023 19:54,2154,403,444,Thursday,negative
4830,LinkedIn,image,12/02/2023 12:06,231,412,929,Friday,positive
4831,Facebook,text,09/21/2023 13:07,1447,322,519,Wednesday,negative
4832,LinkedIn,image,11/09/2023 16:28,4180,923,326,Sunday,negative
4833,LinkedIn,video,03/28/2023 11:50,3784,176,237,Saturday,neutral
4834,Facebook,text,08/07/2023 22:09,2233,660,521,Thursday,negative
4835,Facebook,image,08/05/2023 01:24,4381,727,571,Friday,neutral
4836,Facebook,video,01/03/2023 21:06,3765,723,965,Friday,negative
4837,Twitter,text,01/10/2023 01:16,3442,12,559,Friday,positive
4838,LinkedIn,video,07/29/2023 08:03,3288,258,675,Wednesday,positive
4839,Instagram,image,07/03/2023 23:51,246,837,452,Friday,negative
4840,LinkedIn,carousel,06/08/2023 00:04,1785,988,243,Thursday,positive
4841,Twitter,image,05/27/2023 02:46,2169,195,203,Tuesday,negative
4842,Instagram,poll,11/10/2023 09:52,2598,549,247,Wednesday,neutral
4843,Twitter,poll,01/12/2023 09:02,79,730,270,Friday,negative
4844,Facebook,image,01/11/2023 22:26,642,836,864,Thursday,neutral
4845,Instagram,video,04/24/2023 19:01,676,314,130,Tuesday,neutral
4846,Instagram,poll,12/28/2023 18:24,4748,732,286,Thursday,neutral
4847,Facebook,video,06/03/2023 20:12,765,770,979,Friday,positive
4848,LinkedIn,video,10/08/2023 20:34,3358,786,649,Sunday,negative
4849,LinkedIn,video,06/03/2023 23:48,3325,859,833,Tuesday,positive
4850,Instagram,poll,09/06/2023 20:27,2999,642,269,Sunday,neutral
4851,LinkedIn,poll,05/05/2023 21:06,1230,777,24,Sunday,positive
4852,Instagram,poll,02/01/2023 19:43,2089,466,897,Monday,neutral
4853,Instagram,video,09/28/2023 12:37,513,278,60,Wednesday,neutral
4854,Facebook,video,08/14/2023 08:01,4783,28,769,Wednesday,neutral
4855,Instagram,poll,06/23/2023 19:25,91,461,147,Sunday,negative
4856,Instagram,video,02/07/2023 22:02,3802,252,493,Thursday,positive
4857,LinkedIn,image,10/06/2023 13:31,1865,167,791,Wednesday,positive
4858,Instagram,poll,07/10/2023 11:37,2525,835,453,Saturday,negative
4859,Instagram,video,11/03/2023 14:25,3120,613,783,Wednesday,positive
4860,LinkedIn,video,07/22/2023 18:52,2137,891,875,Sunday,positive
4861,LinkedIn,image,07/05/2023 03:31,1751,853,806,Tuesday,negative
4862,Facebook,text,10/04/2023 09:37,668,583,299,Friday,negative
4863,LinkedIn,text,04/24/2023 18:43,4575,652,45,Friday,neutral
4864,Facebook,video,02/28/2023 00:42,4824,994,793,Sunday,neutral
4865,LinkedIn,carousel,08/06/2023 17:07,2437,805,382,Sunday,neutral
4866,Facebook,video,05/21/2023 09:06,1689,533,520,Friday,negative
4867,Twitter,text,02/03/2023 02:55,3931,57,181,Thursday,negative
4868,Twitter,text,04/16/2023 04:23,4921,528,473,Sunday,negative
4869,Twitter,video,08/26/2023 23:02,601,62,393,Friday,positive
4870,Facebook,text,04/15/2023 21:29,2721,975,977,Friday,positive
4871,Twitter,image,06/06/2023 23:11,2257,865,854,Friday,negative
4872,Facebook,video,11/22/2023 09:08,4903,442,917,Thursday,negative
4873,LinkedIn,poll,11/12/2023 19:22,1371,623,327,Saturday,positive
4874,Twitter,carousel,02/14/2023 01:20,2834,359,439,Tuesday,negative
4875,Instagram,carousel,01/27/2023 13:02,1829,738,780,Friday,positive
4876,LinkedIn,video,09/23/2023 14:35,384,778,721,Tuesday,negative
4877,Instagram,poll,08/03/2023 16:04,534,98,216,Tuesday,neutral
4878,Instagram,poll,08/16/2023 13:18,4962,178,348,Saturday,neutral
4879,Facebook,video,02/27/2023 19:55,427,331,334,Wednesday,neutral
4880,Instagram,text,08/27/2023 01:07,1391,185,978,Tuesday,neutral
4881,Twitter,image,04/11/2023 02:32,1440,656,330,Sunday,neutral
4882,Facebook,image,02/10/2023 10:35,1518,666,263,Tuesday,neutral
4883,LinkedIn,video,11/21/2023 11:41,2100,905,638,Sunday,negative
4884,Twitter,text,02/04/2023 13:05,4748,985,14,Wednesday,neutral
4885,Twitter,poll,11/14/2023 10:52,3789,241,696,Saturday,positive
4886,LinkedIn,video,07/14/2023 10:39,2091,305,852,Tuesday,neutral
4887,Instagram,text,07/03/2023 18:49,2456,812,70,Wednesday,negative
4888,Twitter,video,07/13/2023 13:25,2472,778,221,Thursday,negative
4889,Instagram,poll,09/28/2023 00:51,4920,358,963,Saturday,negative
4890,Facebook,poll,06/21/2023 03:38,201,360,977,Sunday,negative
4891,LinkedIn,video,11/26/2023 22:03,1930,913,981,Thursday,positive
4892,Twitter,image,06/06/2023 16:36,4111,119,103,Wednesday,negative
4893,LinkedIn,carousel,09/05/2023 02:41,1043,690,350,Monday,negative
4894,Instagram,carousel,10/27/2023 21:07,4205,820,318,Saturday,neutral
4895,Twitter,image,12/10/2023 15:52,2718,587,691,Monday,neutral
4896,Facebook,text,12/18/2023 11:59,283,800,626,Monday,positive
4897,Facebook,carousel,07/19/2023 13:26,1815,39,212,Sunday,neutral
4898,Facebook,image,08/30/2023 05:20,2492,518,182,Saturday,positive
4899,LinkedIn,video,08/26/2023 08:35,922,954,374,Saturday,positive
4900,LinkedIn,video,05/26/2023 14:19,4540,18,460,Thursday,neutral
4901,LinkedIn,image,12/08/2023 10:17,2650,884,609,Wednesday,positive
4902,Facebook,carousel,06/05/2023 16:40,4093,807,616,Saturday,positive
4903,Facebook,carousel,09/20/2023 22:28,1034,454,413,Thursday,positive
4904,Instagram,text,05/31/2023 20:41,2985,466,305,Wednesday,positive
4905,Twitter,poll,08/30/2023 05:05,4613,216,321,Friday,neutral
4906,LinkedIn,video,03/29/2023 23:08,917,36,671,Tuesday,neutral
4907,LinkedIn,image,03/19/2023 20:38,2664,442,601,Sunday,negative
4908,Twitter,carousel,12/26/2023 07:12,2739,469,918,Saturday,negative
4909,LinkedIn,video,10/07/2023 13:29,1566,18,428,Friday,neutral
4910,Twitter,video,05/10/2023 14:29,2872,976,326,Friday,positive
4911,Facebook,image,04/09/2023 21:19,113,157,119,Thursday,negative
4912,LinkedIn,video,04/06/2023 10:06,1477,348,780,Tuesday,negative
4913,LinkedIn,video,10/04/2023 12:15,4574,637,150,Saturday,negative
4914,Instagram,carousel,09/22/2023 11:29,2374,557,879,Saturday,neutral
4915,Twitter,image,07/26/2023 03:36,1829,341,167,Saturday,neutral
4916,Instagram,image,02/23/2023 22:27,1897,517,146,Sunday,negative
4917,Twitter,carousel,06/05/2023 23:21,2743,69,255,Friday,neutral
4918,Instagram,text,08/20/2023 01:10,3158,335,319,Saturday,negative
4919,LinkedIn,poll,11/22/2023 16:00,1112,148,509,Tuesday,neutral
4920,Facebook,image,03/03/2023 11:08,4256,145,816,Saturday,positive
4921,LinkedIn,poll,05/08/2023 08:26,863,593,256,Thursday,positive
4922,Instagram,carousel,12/17/2023 00:18,4344,790,868,Monday,positive
4923,Twitter,text,02/04/2023 14:49,4834,200,91,Monday,positive
4924,Twitter,poll,09/01/2023 22:11,3955,868,805,Saturday,positive
4925,LinkedIn,carousel,08/21/2023 05:58,4644,637,615,Saturday,positive
4926,Facebook,image,11/25/2023 18:50,1998,870,408,Friday,negative
4927,Twitter,video,06/27/2023 10:28,2160,694,763,Monday,positive
4928,Facebook,poll,11/13/2023 07:40,4490,199,701,Sunday,neutral
4929,Facebook,carousel,05/18/2023 00:39,2456,444,176,Wednesday,neutral
4930,Facebook,carousel,10/27/2023 03:11,338,144,858,Thursday,positive
4931,Instagram,carousel,08/28/2023 16:42,1725,378,455,Monday,neutral
4932,Twitter,video,03/01/2023 08:32,3920,916,289,Thursday,positive
4933,Instagram,carousel,03/12/2023 00:18,4406,845,838,Thursday,negative
4934,Twitter,poll,04/17/2023 17:00,2616,340,5,Friday,positive
4935,LinkedIn,carousel,06/22/2023 04:06,4292,13,555,Tuesday,positive
4936,LinkedIn,carousel,01/18/2023 07:26,1293,480,479,Wednesday,neutral
4937,Facebook,video,12/11/2023 06:22,591,233,158,Friday,positive
4938,Twitter,text,07/19/2023 04:54,392,311,437,Monday,negative
4939,Twitter,image,12/09/2023 08:47,1505,560,575,Monday,positive
4940,Twitter,poll,05/23/2023 08:56,3665,853,82,Sunday,neutral
4941,Instagram,text,03/29/2023 09:12,295,867,764,Wednesday,neutral
4942,Instagram,text,09/29/2023 09:51,1486,186,99,Tuesday,positive
4943,Twitter,image,07/04/2023 16:26,1823,253,70,Friday,positive
4944,Instagram,video,09/17/2023 05:55,3021,942,265,Friday,neutral
4945,Instagram,image,01/04/2023 05:07,2235,151,679,Tuesday,negative
4946,Twitter,poll,07/01/2023 14:14,181,123,752,Sunday,negative
4947,LinkedIn,image,08/30/2023 05:36,2723,909,309,Sunday,neutral
4948,Instagram,text,09/08/2023 15:14,371,227,402,Tuesday,positive
4949,Facebook,carousel,08/26/2023 01:37,4282,269,490,Sunday,positive
4950,Instagram,text,04/23/2023 20:56,1669,645,612,Wednesday,neutral
4951,Facebook,poll,09/03/2023 08:52,3261,127,65,Tuesday,positive
4952,Twitter,text,05/08/2023 17:59,3806,264,338,Sunday,neutral
4953,Twitter,text,04/09/2023 00:08,4639,72,300,Thursday,positive
4954,Twitter,image,03/29/2023 23:17,3476,288,642,Saturday,neutral
4955,Instagram,text,03/19/2023 09:20,2735,706,587,Sunday,negative
4956,LinkedIn,video,07/17/2023 06:34,1609,467,821,Thursday,neutral
4957,Twitter,video,03/02/2023 22:00,3175,535,898,Tuesday,positive
4958,Twitter,poll,02/09/2023 16:50,4013,298,382,Thursday,negative
4959,Twitter,text,10/29/2023 19:38,3125,16,940,Saturday,negative
4960,LinkedIn,carousel,12/25/2023 10:20,688,415,940,Tuesday,positive
4961,Twitter,text,04/18/2023 07:29,870,351,974,Saturday,negative
4962,Twitter,carousel,07/25/2023 04:42,3393,151,519,Monday,positive
4963,Facebook,poll,11/15/2023 03:49,3730,261,403,Saturday,positive
4964,LinkedIn,carousel,04/21/2023 04:53,3778,350,278,Sunday,negative
4965,Instagram,video,01/23/2023 00:33,3769,325,185,Wednesday,negative
4966,LinkedIn,image,06/25/2023 00:20,3837,565,511,Sunday,negative
4967,Twitter,poll,01/23/2023 15:02,3054,506,308,Wednesday,neutral
4968,LinkedIn,image,08/07/2023 19:41,1758,577,291,Saturday,neutral
4969,Facebook,video,08/14/2023 23:29,3795,706,643,Saturday,positive
4970,Facebook,text,02/10/2023 03:31,3435,669,478,Thursday,negative
4971,Facebook,text,05/23/2023 19:50,1751,217,459,Wednesday,neutral
4972,Twitter,image,02/08/2023 03:19,1485,818,982,Sunday,positive
4973,Instagram,image,07/05/2023 21:34,3675,763,450,Sunday,neutral
4974,LinkedIn,poll,07/09/2023 05:46,4869,732,493,Wednesday,negative
4975,LinkedIn,image,03/25/2023 23:32,997,855,701,Saturday,positive
4976,Facebook,video,10/09/2023 12:28,3456,590,304,Thursday,negative
4977,LinkedIn,image,08/23/2023 23:03,1890,429,460,Wednesday,negative
4978,Facebook,poll,09/06/2023 06:02,2241,919,277,Saturday,neutral
4979,Instagram,poll,08/31/2023 09:25,743,243,989,Sunday,neutral
4980,Instagram,text,01/22/2023 20:27,2522,695,87,Monday,positive
4981,Facebook,video,01/29/2023 15:29,4508,469,743,Monday,positive
4982,LinkedIn,image,10/29/2023 05:07,4482,228,66,Tuesday,positive
4983,Facebook,poll,05/18/2023 06:57,3183,281,927,Friday,positive
4984,Facebook,text,07/22/2023 03:07,4591,117,579,Wednesday,neutral
4985,Instagram,carousel,09/05/2023 03:30,1048,599,22,Friday,negative
4986,Instagram,poll,01/29/2023 01:18,3331,41,130,Tuesday,positive
4987,LinkedIn,text,04/02/2023 22:40,4720,475,701,Tuesday,neutral
4988,Twitter,carousel,08/08/2023 20:05,1980,605,334,Monday,positive
4989,Facebook,carousel,02/16/2023 01:21,393,129,398,Wednesday,neutral
4990,Instagram,video,01/09/2023 07:24,4681,581,411,Monday,neutral
4991,Facebook,video,11/28/2023 21:05,4748,530,732,Thursday,negative
4992,LinkedIn,text,03/12/2023 18:11,2593,98,757,Wednesday,negative
4993,Facebook,poll,03/05/2023 08:55,372,414,582,Tuesday,positive
4994,Instagram,carousel,11/27/2023 11:41,55,851,327,Sunday,neutral
4995,Twitter,text,12/12/2023 23:30,2575,553,865,Sunday,positive
4996,Facebook,carousel,02/07/2023 05:46,238,278,599,Monday,negative
4997,Facebook,text,06/24/2023 16:48,1975,491,366,Friday,neutral
4998,Instagram,video,07/21/2023 15:57,3303,645,103,Sunday,negative
4999,Instagram,text,03/11/2023 12:21,782,799,8,Wednesday,positive
5000,Instagram,text,01/13/2023 02:40,315,996,71,Friday,positive
5001,Twitter,poll,03/31/2023 18:09,2203,207,677,Tuesday,negative
5002,Twitter,carousel,04/23/2023 16:06,4573,938,919,Saturday,positive
5003,LinkedIn,carousel,12/02/2023 16:18,1489,873,106,Sunday,positive
5004,LinkedIn,carousel,04/16/2023 23:34,4220,307,350,Monday,neutral
5005,Instagram,text,04/18/2023 17:41,4762,836,998,Wednesday,neutral
5006,LinkedIn,image,02/05/2023 19:43,1417,724,156,Wednesday,neutral
5007,Twitter,video,12/17/2023 13:32,1819,240,159,Wednesday,positive
5008,LinkedIn,text,08/13/2023 19:33,4484,220,374,Thursday,positive
5009,LinkedIn,poll,02/28/2023 05:02,3524,216,698,Monday,positive
5010,Instagram,carousel,10/26/2023 11:50,867,894,862,Thursday,positive
5011,Instagram,carousel,08/09/2023 03:15,4458,461,748,Saturday,positive
5012,Twitter,video,06/12/2023 13:43,3323,613,776,Wednesday,neutral
5013,LinkedIn,text,05/20/2023 14:11,274,900,62,Saturday,neutral
5014,LinkedIn,image,03/12/2023 11:05,138,441,402,Saturday,positive
5015,Twitter,image,02/27/2023 16:12,2603,521,19,Wednesday,neutral
5016,Facebook,video,10/19/2023 15:23,314,637,711,Saturday,negative
5017,Twitter,text,10/05/2023 21:46,3526,615,958,Friday,neutral
5018,Twitter,poll,01/07/2023 03:57,4669,671,769,Tuesday,positive
5019,LinkedIn,carousel,06/12/2023 11:15,4014,87,148,Thursday,positive
5020,Facebook,text,09/05/2023 14:51,678,521,393,Tuesday,neutral
5021,Facebook,carousel,08/10/2023 13:27,1783,654,135,Thursday,neutral
5022,Twitter,text,08/08/2023 11:17,2938,726,50,Thursday,positive
5023,Instagram,poll,11/02/2023 21:42,1941,495,514,Friday,neutral
5024,Twitter,image,07/29/2023 12:40,1809,200,626,Saturday,positive
5025,Instagram,image,07/01/2023 16:02,4242,446,28,Sunday,negative
5026,Instagram,poll,03/15/2023 12:02,4735,697,143,Friday,positive
5027,Instagram,poll,12/31/2023 22:52,315,206,926,Tuesday,negative
5028,Twitter,text,10/13/2023 06:23,4048,745,152,Friday,positive
5029,Facebook,image,01/02/2023 23:54,660,915,863,Thursday,neutral
5030,LinkedIn,text,07/20/2023 21:34,4955,714,612,Tuesday,negative
5031,Twitter,carousel,08/22/2023 13:03,1478,259,725,Saturday,positive
5032,Twitter,carousel,03/10/2023 15:14,4812,35,533,Thursday,negative
5033,LinkedIn,poll,06/13/2023 17:07,3799,814,146,Saturday,positive
5034,LinkedIn,text,12/14/2023 01:02,2275,738,344,Monday,neutral
5035,Facebook,carousel,07/25/2023 06:20,2983,474,302,Friday,neutral
5036,Twitter,text,09/01/2023 02:49,3792,498,725,Monday,neutral
5037,Instagram,image,06/25/2023 06:55,3824,317,63,Monday,negative
5038,LinkedIn,text,08/10/2023 19:07,2737,795,893,Monday,neutral
5039,Facebook,text,07/05/2023 03:25,4368,806,13,Friday,neutral
5040,Instagram,poll,11/27/2023 21:38,117,57,939,Saturday,positive
5041,Twitter,carousel,09/03/2023 19:13,4433,690,394,Thursday,neutral
5042,Instagram,image,01/11/2023 10:26,3433,888,759,Saturday,neutral
5043,Facebook,text,08/19/2023 02:14,219,675,199,Thursday,positive
5044,Facebook,video,11/22/2023 06:25,4186,85,614,Friday,positive
5045,Instagram,text,09/03/2023 21:34,2380,747,248,Friday,negative
5046,Facebook,video,11/23/2023 18:08,1018,750,113,Tuesday,positive
5047,Instagram,image,07/08/2023 19:39,2473,726,668,Friday,negative
5048,Twitter,poll,04/14/2023 16:45,583,127,87,Tuesday,positive
5049,Facebook,image,08/18/2023 21:40,1290,267,347,Sunday,negative
5050,Twitter,poll,03/21/2023 11:31,471,974,616,Wednesday,negative
5051,Instagram,carousel,07/24/2023 09:07,2099,511,305,Monday,negative
5052,LinkedIn,image,11/20/2023 13:23,614,455,102,Friday,negative
5053,Facebook,video,02/16/2023 06:42,641,634,151,Sunday,negative
5054,Facebook,poll,09/03/2023 14:24,2505,780,954,Friday,positive
5055,Instagram,poll,04/06/2023 19:31,3063,326,536,Friday,negative
5056,Instagram,carousel,02/20/2023 05:12,1260,309,755,Wednesday,negative
5057,Facebook,image,09/24/2023 09:17,2689,473,879,Tuesday,positive
5058,Twitter,text,01/07/2023 21:10,2341,141,219,Friday,negative
5059,Instagram,image,12/04/2023 09:50,1924,456,284,Tuesday,positive
5060,LinkedIn,video,12/23/2023 13:48,1302,152,475,Monday,negative
5061,LinkedIn,text,04/07/2023 12:14,1804,828,70,Friday,neutral
5062,Twitter,text,02/05/2023 19:49,3227,974,549,Friday,negative
5063,Facebook,carousel,04/03/2023 03:13,4384,211,426,Sunday,positive
5064,LinkedIn,text,04/11/2023 02:36,3194,602,898,Wednesday,negative
5065,Twitter,poll,06/25/2023 02:47,4925,389,584,Sunday,positive
5066,Twitter,video,08/07/2023 19:23,3738,847,467,Friday,neutral
5067,LinkedIn,image,10/12/2023 07:31,4024,213,221,Sunday,positive
5068,Facebook,text,06/18/2023 04:02,1921,337,45,Thursday,neutral
5069,Instagram,video,08/02/2023 04:21,785,254,262,Friday,negative
5070,Instagram,carousel,07/09/2023 13:12,3643,108,180,Thursday,negative
5071,LinkedIn,poll,03/23/2023 20:42,187,206,78,Friday,neutral
5072,LinkedIn,image,09/06/2023 13:25,1335,748,847,Monday,neutral
5073,Instagram,poll,10/22/2023 18:35,3916,96,517,Monday,neutral
5074,Twitter,poll,07/12/2023 21:02,3584,291,663,Wednesday,negative
5075,LinkedIn,text,10/20/2023 10:28,4258,617,335,Sunday,neutral
5076,LinkedIn,poll,03/05/2023 00:29,4349,290,270,Saturday,positive
5077,Twitter,image,10/11/2023 07:35,3621,985,782,Saturday,neutral
5078,LinkedIn,video,05/19/2023 02:51,3481,648,157,Tuesday,positive
5079,LinkedIn,poll,12/19/2023 22:17,3317,494,398,Friday,positive
5080,Twitter,image,04/20/2023 22:36,919,884,962,Friday,neutral
5081,Facebook,poll,06/19/2023 22:06,305,538,90,Monday,negative
5082,Twitter,video,04/03/2023 11:32,1066,566,890,Tuesday,positive
5083,Facebook,image,03/03/2023 05:09,2946,561,381,Sunday,positive
5084,LinkedIn,text,08/07/2023 22:57,2427,306,175,Tuesday,negative
5085,LinkedIn,video,01/23/2023 01:56,1227,227,237,Monday,negative
5086,LinkedIn,carousel,01/26/2023 09:58,897,52,408,Tuesday,neutral
5087,Twitter,carousel,03/23/2023 15:07,1137,925,433,Friday,negative
5088,Twitter,image,05/12/2023 21:51,2754,911,773,Thursday,positive
5089,Instagram,image,03/20/2023 20:07,3845,253,144,Friday,neutral
5090,Facebook,video,04/23/2023 07:01,4449,459,339,Tuesday,positive
5091,Twitter,video,04/23/2023 17:32,2865,690,694,Monday,negative
5092,Facebook,carousel,11/14/2023 22:34,3255,556,918,Tuesday,positive
5093,Twitter,poll,07/07/2023 10:28,870,545,138,Wednesday,positive
5094,Twitter,image,01/21/2023 00:25,4644,715,271,Friday,negative
5095,Instagram,carousel,11/13/2023 18:24,141,389,585,Tuesday,negative
5096,Twitter,image,07/09/2023 04:59,2308,41,943,Friday,positive
5097,LinkedIn,video,09/09/2023 11:49,893,509,485,Wednesday,positive
5098,Facebook,poll,10/23/2023 08:04,4029,392,393,Wednesday,neutral
5099,Facebook,image,05/12/2023 01:14,101,251,572,Sunday,neutral
5100,Twitter,text,04/11/2023 15:12,2564,748,968,Saturday,positive
5101,Twitter,image,12/01/2023 12:59,1789,321,765,Thursday,negative
5102,Facebook,video,09/21/2023 13:29,3845,497,953,Saturday,negative
5103,Instagram,poll,09/06/2023 05:51,2923,588,964,Saturday,positive
5104,Instagram,image,02/21/2023 16:40,4369,787,18,Sunday,neutral
5105,Facebook,carousel,05/16/2023 09:50,4446,805,45,Wednesday,neutral
5106,Facebook,carousel,06/26/2023 13:21,1517,887,362,Monday,neutral
5107,Facebook,text,01/25/2023 07:11,3141,197,52,Sunday,neutral
5108,Facebook,carousel,07/30/2023 16:14,1654,376,630,Sunday,negative
5109,Facebook,text,08/06/2023 12:58,820,495,968,Tuesday,neutral
